0.0000, 0.00
0.1000, 0.00
0.1000, 0.00
0.2002, 0.00
0.2002, 0.00
0.2002, 0.00
0.3003, 0.00
0.3003, 0.00
0.3003, 0.00
0.3003, 0.00
0.3128, 0.00
0.4128, 78.58
0.4128, 78.58
0.4128, 78.58
0.4252, 151.14
0.4252, 151.14
0.4252, 151.14
0.5129, 119.03
0.5129, 119.03
0.5129, 119.03
0.5129, 119.03
0.5254, 115.55
0.5254, 115.55
0.5254, 115.55
0.5254, 115.55
0.5378, 115.55
0.5503, 115.55
0.6254, 140.33
0.6254, 140.33
0.6254, 140.33
0.6378, 182.78
0.6378, 182.78
0.6378, 182.78
0.6503, 223.31
0.6503, 223.31
0.6503, 223.31
0.6627, 262.04
0.6627, 262.04
0.6627, 262.04
0.7255, 235.73
0.7255, 235.73
0.7255, 235.73
0.7255, 235.73
0.7380, 231.13
0.7380, 231.13
0.7380, 231.13
0.7380, 231.13
0.7504, 226.70
0.7504, 226.70
0.7504, 226.70
0.7504, 226.70
0.7629, 222.45
0.7629, 222.45
0.7629, 222.45
0.7629, 222.45
0.7753, 222.45
0.7878, 222.45
0.8002, 222.45
0.8127, 222.45
0.8380, 233.11
0.8380, 233.11
0.8380, 233.11
0.8504, 261.99
0.8504, 261.99
0.8504, 261.99
0.8629, 289.93
0.8629, 289.93
0.8629, 289.93
0.8753, 316.98
0.8753, 316.98
0.8753, 316.98
0.8878, 343.16
0.8878, 343.16
0.8878, 343.16
0.9002, 368.54
0.9002, 368.54
0.9002, 368.54
0.9127, 393.13
0.9127, 393.13
0.9127, 393.13
0.9251, 416.99
0.9251, 416.99
0.9251, 416.99
0.9381, 410.51
0.9381, 410.51
0.9381, 410.51
0.9381, 410.51
0.9506, 404.50
0.9506, 404.50
0.9506, 404.50
0.9506, 404.50
0.9630, 398.67
0.9630, 398.67
0.9630, 398.67
0.9630, 398.67
0.9755, 393.00
0.9755, 393.00
0.9755, 393.00
0.9755, 393.00
0.9879, 387.49
0.9879, 387.49
0.9879, 387.49
0.9879, 387.49
1.0004, 382.13
1.0004, 382.13
1.0004, 382.13
1.0004, 382.13
1.0128, 376.92
1.0128, 376.92
1.0128, 376.92
1.0128, 376.92
1.0253, 371.85
1.0253, 371.85
1.0253, 371.85
1.0253, 371.85
1.0377, 371.85
1.0502, 371.85
1.0506, 387.80
1.0506, 387.80
1.0506, 387.80
1.0626, 387.80
1.0630, 408.31
1.0630, 408.31
1.0630, 408.31
1.0751, 408.31
1.0755, 428.29
1.0755, 428.29
1.0755, 428.29
1.0875, 428.29
1.0879, 447.77
1.0879, 447.77
1.0879, 447.77
1.1000, 447.77
1.1004, 466.76
1.1004, 466.76
1.1004, 466.76
1.1124, 466.76
1.1128, 485.29
1.1128, 485.29
1.1128, 485.29
1.1249, 485.29
1.1253, 503.37
1.1253, 503.37
1.1253, 503.37
1.1377, 521.02
1.1377, 521.02
1.1377, 521.02
1.1502, 538.24
1.1502, 538.24
1.1502, 538.24
1.1508, 537.95
1.1508, 537.95
1.1508, 537.95
1.1508, 537.95
1.1626, 555.06
1.1626, 555.06
1.1626, 555.06
1.1632, 554.76
1.1632, 554.76
1.1632, 554.76
1.1632, 554.76
1.1751, 571.50
1.1751, 571.50
1.1751, 571.50
1.1756, 571.19
1.1756, 571.19
1.1756, 571.19
1.1756, 571.19
1.1875, 587.55
1.1875, 587.55
1.1875, 587.55
1.1881, 587.24
1.1881, 587.24
1.1881, 587.24
1.1881, 587.24
1.2000, 603.25
1.2000, 603.25
1.2000, 603.25
1.2005, 602.93
1.2005, 602.93
1.2005, 602.93
1.2124, 618.59
1.2124, 618.59
1.2124, 618.59
1.2130, 618.27
1.2130, 618.27
1.2130, 618.27
1.2249, 633.59
1.2249, 633.59
1.2249, 633.59
1.2254, 633.27
1.2254, 633.27
1.2254, 633.27
1.2373, 648.27
1.2373, 648.27
1.2373, 648.27
1.2379, 647.94
1.2379, 647.94
1.2379, 647.94
1.2503, 640.93
1.2503, 640.93
1.2503, 640.93
1.2628, 634.06
1.2628, 634.06
1.2628, 634.06
1.2632, 654.97
1.2632, 654.97
1.2632, 654.97
1.2752, 648.26
1.2752, 648.26
1.2752, 648.26
1.2756, 668.93
1.2756, 668.93
1.2756, 668.93
1.2877, 662.16
1.2877, 662.16
1.2877, 662.16
1.2881, 682.61
1.2881, 682.61
1.2881, 682.61
1.3001, 675.77
1.3001, 675.77
1.3001, 675.77
1.3005, 696.00
1.3005, 696.00
1.3005, 696.00
1.3126, 689.10
1.3126, 689.10
1.3126, 689.10
1.3130, 709.12
1.3130, 709.12
1.3130, 709.12
1.3250, 702.16
1.3250, 702.16
1.3250, 702.16
1.3254, 721.97
1.3254, 721.97
1.3254, 721.97
1.3375, 714.95
1.3375, 714.95
1.3375, 714.95
1.3379, 734.57
1.3379, 734.57
1.3379, 734.57
1.3499, 734.57
1.3503, 746.91
1.3503, 746.91
1.3503, 746.91
1.3624, 746.91
1.3628, 759.01
1.3628, 759.01
1.3628, 759.01
1.3634, 758.66
1.3634, 758.66
1.3748, 758.66
1.3752, 770.87
1.3752, 770.87
1.3752, 770.87
1.3758, 770.52
1.3758, 770.52
1.3873, 770.52
1.3877, 782.50
1.3877, 782.50
1.3877, 782.50
1.3883, 782.16
1.3883, 782.16
1.3997, 782.16
1.4001, 793.92
1.4001, 793.92
1.4001, 793.92
1.4007, 793.56
1.4007, 793.56
1.4122, 793.56
1.4126, 805.11
1.4126, 805.11
1.4126, 805.11
1.4132, 804.76
1.4132, 804.76
1.4246, 804.76
1.4250, 816.09
1.4250, 816.09
1.4250, 816.09
1.4256, 815.74
1.4256, 815.74
1.4371, 815.74
1.4375, 826.87
1.4375, 826.87
