0.0000, 0.00
0.1000, 0.00
0.1000, 0.00
0.2002, 0.00
0.2002, 0.00
0.2002, 0.00
0.3003, 0.00
0.3003, 0.00
0.3003, 0.00
0.3003, 0.00
0.3169, 0.00
0.4169, 103.41
0.4169, 103.41
0.4169, 103.41
0.4334, 196.56
0.4334, 196.56
0.4334, 196.56
0.5170, 157.15
0.5170, 157.15
0.5170, 157.15
0.5170, 157.15
0.5336, 151.16
0.5336, 151.16
0.5336, 151.16
0.5336, 151.16
0.5501, 151.16
0.5667, 151.16
0.6336, 184.24
0.6336, 184.24
0.6336, 184.24
0.6501, 238.26
0.6501, 238.26
0.6501, 238.26
0.6667, 289.13
0.6667, 289.13
0.6667, 289.13
0.6832, 337.12
0.6832, 337.12
0.6832, 337.12
0.7337, 310.24
0.7337, 310.24
0.7337, 310.24
0.7337, 310.24
0.7503, 302.35
0.7503, 302.35
0.7503, 302.35
0.7503, 302.35
0.7668, 294.85
0.7668, 294.85
0.7668, 294.85
0.7668, 294.85
0.7834, 287.71
0.7834, 287.71
0.7834, 287.71
0.7834, 287.71
0.7999, 287.71
0.8164, 287.71
0.8330, 287.71
0.8495, 287.71
0.8503, 305.72
0.8503, 305.72
0.8503, 305.72
0.8668, 341.86
0.8668, 341.86
0.8668, 341.86
0.8834, 376.47
0.8834, 376.47
0.8834, 376.47
0.8999, 409.65
0.8999, 409.65
0.8999, 409.65
0.9164, 441.48
0.9164, 441.48
0.9164, 441.48
0.9330, 472.05
0.9330, 472.05
0.9330, 472.05
0.9495, 501.43
0.9495, 501.43
0.9495, 501.43
0.9504, 500.90
0.9504, 500.90
0.9504, 500.90
0.9504, 500.90
0.9661, 529.69
0.9661, 529.69
0.9661, 529.69
0.9670, 529.14
0.9670, 529.14
0.9670, 529.14
0.9670, 529.14
0.9835, 519.23
0.9835, 519.23
0.9835, 519.23
0.9835, 519.23
1.0001, 509.69
1.0001, 509.69
1.0001, 509.69
1.0001, 509.69
1.0166, 500.49
1.0166, 500.49
1.0166, 500.49
1.0166, 500.49
1.0332, 500.49
1.0332, 491.62
1.0332, 491.62
1.0332, 491.62
1.0497, 491.62
1.0497, 483.05
1.0497, 483.05
1.0497, 483.05
1.0662, 483.05
1.0662, 474.78
1.0662, 474.78
1.0662, 474.78
1.0670, 508.31
1.0670, 508.31
1.0670, 508.31
1.0828, 508.31
1.0835, 533.07
1.0835, 533.07
1.0835, 533.07
1.0993, 533.07
1.1001, 557.02
1.1001, 557.02
1.1001, 557.02
1.1159, 557.02
1.1166, 580.19
1.1166, 580.19
1.1166, 580.19
1.1324, 580.19
1.1332, 602.61
1.1332, 602.61
1.1332, 602.61
1.1490, 602.61
1.1497, 624.33
1.1497, 624.33
1.1497, 624.33
1.1655, 624.33
1.1662, 645.38
1.1662, 645.38
1.1662, 645.38
1.1671, 644.84
1.1671, 644.84
1.1671, 644.84
1.1820, 644.84
1.1828, 665.78
1.1828, 665.78
1.1828, 665.78
1.1837, 665.23
1.1837, 665.23
1.1837, 665.23
1.1986, 665.23
1.1993, 685.57
1.1993, 685.57
1.1993, 685.57
1.2002, 685.01
1.2002, 685.01
1.2002, 685.01
1.2151, 685.01
1.2159, 704.77
1.2159, 704.77
1.2159, 704.77
1.2168, 704.20
1.2168, 704.20
1.2168, 704.20
1.2317, 704.20
1.2324, 723.41
1.2324, 723.41
1.2324, 723.41
1.2333, 722.84
1.2333, 722.84
1.2482, 722.84
1.2490, 741.51
1.2490, 741.51
1.2490, 741.51
1.2499, 740.93
1.2499, 740.93
1.2648, 740.93
1.2655, 759.10
1.2655, 759.10
1.2655, 759.10
1.2664, 758.52
1.2664, 758.52
1.2813, 758.52
1.2820, 776.20
1.2820, 776.20
1.2820, 776.20
1.2829, 775.61
1.2829, 775.61
1.2979, 775.61
1.2986, 792.82
1.2986, 792.82
1.2986, 792.82
1.2995, 792.23
1.2995, 792.23
1.3144, 792.23
1.3151, 809.00
1.3151, 809.00
1.3151, 809.00
1.3160, 808.40
1.3160, 808.40
1.3309, 808.40
1.3317, 824.73
1.3317, 824.73
1.3317, 824.73
1.3326, 824.13
1.3326, 824.13
1.3475, 824.13
1.3482, 840.05
1.3482, 840.05
1.3482, 840.05
1.3491, 839.45
1.3491, 839.45
1.3640, 839.45
1.3648, 854.97
1.3648, 854.97
1.3648, 854.97
1.3657, 854.37
1.3657, 854.37
1.3806, 854.37
1.3813, 869.51
1.3813, 869.51
1.3813, 869.51
1.3822, 868.90
1.3822, 868.90
1.3971, 868.90
1.3979, 883.67
1.3979, 883.67
1.3979, 883.67
1.3988, 883.06
1.3988, 883.06
1.4137, 883.06
1.4144, 897.48
1.4144, 897.48
1.4144, 897.48
1.4153, 896.87
1.4153, 896.87
1.4302, 896.87
1.4309, 910.94
1.4309, 910.94
1.4309, 910.94
1.4318, 910.33
1.4318, 910.33
1.4468, 910.33
1.4475, 924.08
1.4475, 924.08
1.4475, 924.08
1.4484, 923.46
1.4484, 923.46
1.4633, 923.46
1.4640, 936.89
1.4640, 936.89
1.4640, 936.89
1.4649, 936.28
1.4649, 936.28
1.4798, 936.28
1.4806, 949.40
1.4806, 949.40
1.4806, 949.40
1.4815, 948.79
1.4815, 948.79
1.4964, 948.79
1.4971, 961.61
1.4971, 961.61
1.4971, 961.61
1.4980, 961.00
1.4980, 961.00
1.5129, 961.00
1.5137, 973.54
1.5137, 973.54
1.5137, 973.54
1.5146, 972.92
1.5146, 972.92
1.5295, 972.92
1.5302, 985.19
1.5302, 985.19
1.5302, 985.19
1.5311, 984.57
1.5311, 984.57
1.5460, 984.57
1.5468, 996.57
1.5468, 996.57
1.5468, 996.57
1.5476, 995.95
1.5476, 995.95
1.5626, 995.95
